29.13833597,36.94205397,33.91961006,72.63426246,1.06295214,101.0330373,22.65005663,-28.06
10.85130644,82.24716741,6.90152615,74.66291416,1.177787323,381.3599159,6.589243061,-56.36
38.49997968,22.23280833,39.26721199,71.3788862,4.89668709,254.9074672,35.13394818,-14.22
76.77141637,6.938258409,16.29032522,78.63732886,4.924731168,476.7142603,84.74576271,45.94
41.61300467,35.47299944,22.91399588,65.60943099,3.328266065,437.4132239,32.42805026,-24.34
66.29151461,29.48351928,4.224966109,63.29045104,0.568458684,306.5135858,55.3633218,-5.06
11.38441771,34.66858803,53.94699427,74.38026248,2.941242176,236.8223333,11.26919284,-31.78
45.56709951,15.19988425,39.23301625,74.88685403,4.280840078,278.2288157,46.64723032,3.82
9.327477083,42.13040084,48.54212208,62.41298638,1.986792736,64.08790961,6.191950464,-37.23
12.8614924,16.52165833,70.61684927,67.34149171,0.916999484,239.2189879,16.22718053,-23.98
5,5,90,75,0.1,240,14.4222102,-4.89
25,5,70,75,0.1,240,37.98670465,5.99
39.45242733,13.79182026,46.75575241,78.88989398,3.259604853,67.17073191,50.82592122,4.77
35.8188977,10.30606915,53.87503315,69.78814675,4.931485061,126.9982419,40.98360656,-2.37
35,5,60,65,0.5,120,51.91434134,20.84
15,5,80,70,1,150,32.81378179,3.79
45,10,45,75,1.5,180,51.21638924,12.97
55,10,35,80,2,210,55.47850208,22.62
65,15,20,80,0.5,210,71.87780773,13.73
75,15,10,75,1,180,76.48183556,18.9
85,10,5,70,1.5,150,83.59456635,34.91
75,10,15,65,2,120,76.70182167,31.43
5.817141484,23.1362894,76.04656911,73.90267832,0.197124157,126.705955,5.337959565,-31.32
12.83839619,12.39139086,79.77021295,61.93194153,1.326026083,451.484819,20.81707,-16.07
10.65426715,46.19647251,48.14926034,61.1626867,4.990837835,471.5999767,7.275372863,-42.72
9.300917322,24.52262302,71.17645966,62.4424886,3.421079327,393.9568051,9.642039291,-36.25
5.62468005,15.43253995,83.94278,78.55379838,2.303679732,154.2801145,7.830853563,-27.71
6.349994515,35.91835297,62.73165252,66.29308401,3.835560643,321.844105,4.816375677,-39.84
5.944150323,37.10532729,61.95052238,62.77099773,4.046350235,255.2977864,4.16731781,-40.76
5.230837181,36.26025807,63.50890475,62.39960153,4.530969336,226.0671558,4.299688273,-39.65
5.003776938,43.98955644,56.00666662,70.45411795,2.549919195,477.0084104,3.331806255,-38.26
6.487648311,34.5316656,63.98068609,67.73694405,4.423989223,433.396232,5.23183572,-38.93
5.831153061,17.86471581,81.30413113,75.39229061,1.155122591,436.9574186,8.33072998,-25.71
13.44786123,5.446357864,86.1057809,74.74092945,0.199034634,316.8225859,25.69868294,-1.94
56.42840275,6.949994835,41.62160242,78.79616918,1.58940528,72.88348692,61.8716164,15.65
71.54026422,5.152875867,28.30685991,76.74227383,3.284804993,118.9623407,52.91005291,25.91
75.42799063,5.413338045,24.15867132,66.48887699,2.242041561,128.3132982,63.84676776,11.34
57.90887713,6.361677752,40.72944512,76.66119302,3.627537844,148.7356632,51.28205128,24.82
78.47067379,5.778520622,20.75080558,64.46776135,1.028713885,161.550922,66.28003314,33.48
66.35836766,8.368602335,30.27303001,64.02569858,0.839720853,221.0160857,47.67580453,24.58
26.24842565,7.377925195,71.37364915,79.93979141,4.394749329,313.2887613,32.76003276,-0.78
42.27469457,9.140924935,53.58438049,60.37135404,1.18009823,458.1411079,43.50190321,11.34
8.158884051,48.64524014,48.19587581,79.75569913,0.727789595,73.30421844,9.614229059,-42.98
10.85451018,14.82696653,79.31852329,78.0952397,2.343185423,461.632338,16.91331924,-16.86
33.14663048,5.111834884,66.74153463,70.62249478,0.090641677,190.4096881,41.81913225,-19.71
30.23066151,6.35008313,68.41925536,61.59787608,0.698512969,406.7679498,35.36693192,6.22
48.13747583,5.723735705,46.13878846,73.84444682,3.322489937,320.7434185,59.79073244,21.57
45.56709951,15.19988425,39.23301625,74.88685403,4.280840078,278.2288157,45.61003421,2.85
